Name,Geography,Year,Month,tot_evic,med_amount,mean_amount
48121021728,Census Tract,2020,6,9,,
48121021728,Census Tract,2020,7,2,,
48121021728,Census Tract,2020,9,1,,
48121021728,Census Tract,2020,10,2,,
48121021728,Census Tract,2020,11,4,,
48121021728,Census Tract,2020,12,2,,
48121021728,Census Tract,2021,1,1,,
48121021728,Census Tract,2021,2,3,,
48121021728,Census Tract,2021,4,5,,
48121021728,Census Tract,2021,5,6,,
48121021728,Census Tract,2021,6,7,,
48121021728,Census Tract,2021,7,2,,
48121021728,Census Tract,2021,8,6,,
48121021728,Census Tract,2021,9,5,,
48121021728,Census Tract,2021,10,3,,
48121021728,Census Tract,2021,11,6,,
48121021728,Census Tract,2021,12,5,,
48121021728,Census Tract,2022,1,11,,
48121021728,Census Tract,2022,2,7,,
48121021728,Census Tract,2022,3,6,,
48121021728,Census Tract,2022,4,6,,
48121021728,Census Tract,2022,5,11,,
48121021728,Census Tract,2022,6,19,,
48121021728,Census Tract,2022,7,12,,
48121021728,Census Tract,2022,8,14,,
48121021728,Census Tract,2022,9,13,,
48121021728,Census Tract,2022,10,9,,
48121021728,Census Tract,2022,11,3,,
48121021729,Census Tract,2019,1,1,,
48121021729,Census Tract,2021,3,1,,
48121021730,Census Tract,2019,1,2,,
48121021730,Census Tract,2019,2,1,,
48121021730,Census Tract,2019,3,1,,
48121021730,Census Tract,2019,4,1,,
48121021730,Census Tract,2019,7,2,,
48121021730,Census Tract,2019,8,1,,
48121021730,Census Tract,2019,12,1,,
48121021730,Census Tract,2020,1,1,,
48121021730,Census Tract,2020,2,1,,
48121021730,Census Tract,2020,3,1,,
48121021730,Census Tract,2021,3,1,,
48121021730,Census Tract,2021,5,2,,
48121021730,Census Tract,2021,9,1,,
48121021730,Census Tract,2022,1,2,,
48121021730,Census Tract,2022,3,1,,
48121021730,Census Tract,2022,9,1,,
48121021731,Census Tract,2019,1,2,,
48121021731,Census Tract,2019,2,1,,
48121021731,Census Tract,2019,5,1,,
48121021731,Census Tract,2019,9,2,,
48121021731,Census Tract,2021,11,1,,
48121021731,Census Tract,2021,12,1,,
48121021731,Census Tract,2022,3,1,,
48121021731,Census Tract,2022,8,1,,
48121021732,Census Tract,2019,1,11,,
48121021732,Census Tract,2019,2,9,,
48121021732,Census Tract,2019,3,6,,
48121021732,Census Tract,2019,4,14,,
48121021732,Census Tract,2019,5,12,,
48121021732,Census Tract,2019,6,10,,
48121021732,Census Tract,2019,7,10,,
48121021732,Census Tract,2019,8,13,,
48121021732,Census Tract,2019,9,14,,
48121021732,Census Tract,2019,10,10,,
48121021732,Census Tract,2019,11,3,,
48121021732,Census Tract,2019,12,10,,
48121021732,Census Tract,2020,1,15,,
48121021732,Census Tract,2020,2,10,,
48121021732,Census Tract,2020,3,6,,
48121021732,Census Tract,2020,8,6,,
48121021732,Census Tract,2020,9,8,,
48121021732,Census Tract,2020,10,4,,
48121021732,Census Tract,2020,11,2,,
48121021732,Census Tract,2020,12,3,,
48121021732,Census Tract,2021,1,4,,
48121021732,Census Tract,2021,2,3,,
48121021732,Census Tract,2021,4,2,,
48121021732,Census Tract,2021,5,1,,
48121021732,Census Tract,2021,7,8,,
48121021732,Census Tract,2021,8,2,,
48121021732,Census Tract,2021,9,3,,
48121021732,Census Tract,2021,10,9,,
48121021732,Census Tract,2021,12,5,,
48121021732,Census Tract,2022,1,4,,
48121021732,Census Tract,2022,2,10,,
48121021732,Census Tract,2022,3,6,,
48121021732,Census Tract,2022,4,13,,
48121021732,Census Tract,2022,5,5,,
48121021732,Census Tract,2022,6,14,,
48121021732,Census Tract,2022,7,4,,
48121021732,Census Tract,2022,8,4,,
48121021732,Census Tract,2022,9,15,,
48121021732,Census Tract,2022,10,13,,
48121021732,Census Tract,2022,11,9,,
48121021733,Census Tract,2019,1,13,,
48121021733,Census Tract,2019,2,5,,
48121021733,Census Tract,2019,3,2,,
48121021733,Census Tract,2019,4,3,,
48121021733,Census Tract,2019,5,11,,
48121021733,Census Tract,2019,6,8,,
48121021733,Census Tract,2019,8,3,,
48121021733,Census Tract,2019,9,1,,
48121021733,Census Tract,2019,10,2,,
48121021733,Census Tract,2019,11,2,,
48121021733,Census Tract,2019,12,5,,
48121021733,Census Tract,2020,2,8,,
48121021733,Census Tract,2020,3,2,,
48121021733,Census Tract,2020,6,2,,
48121021733,Census Tract,2020,8,4,,
48121021733,Census Tract,2020,10,1,,
48121021733,Census Tract,2021,2,1,,
48121021733,Census Tract,2021,3,5,,
48121021733,Census Tract,2021,4,5,,
48121021733,Census Tract,2021,5,4,,
48121021733,Census Tract,2021,6,3,,
48121021733,Census Tract,2021,7,4,,
48121021733,Census Tract,2021,8,1,,
48121021733,Census Tract,2021,9,9,,
48121021733,Census Tract,2021,10,11,,
48121021733,Census Tract,2021,11,4,,
48121021733,Census Tract,2021,12,2,,
48121021733,Census Tract,2022,1,3,,
48121021733,Census Tract,2022,2,3,,
48121021733,Census Tract,2022,3,6,,
48121021733,Census Tract,2022,4,3,,
48121021733,Census Tract,2022,5,11,,
48121021733,Census Tract,2022,6,6,,
48121021733,Census Tract,2022,7,11,,
48121021733,Census Tract,2022,8,21,,
48121021733,Census Tract,2022,9,13,,
48121021733,Census Tract,2022,10,10,,
48121021733,Census Tract,2022,11,9,,
48121021734,Census Tract,2019,1,22,,
48121021734,Census Tract,2019,2,21,,
48121021734,Census Tract,2019,3,21,,
48121021734,Census Tract,2019,4,20,,
48121021734,Census Tract,2019,5,11,,
48121021734,Census Tract,2019,6,18,,
48121021734,Census Tract,2019,7,18,,
48121021734,Census Tract,2019,8,16,,
48121021734,Census Tract,2019,9,25,,
48121021734,Census Tract,2019,10,22,,
48121021734,Census Tract,2019,11,21,,
48121021734,Census Tract,2019,12,17,,
48121021734,Census Tract,2020,1,11,,
48121021734,Census Tract,2020,2,21,,
48121021734,Census Tract,2020,3,8,,
48121021734,Census Tract,2020,8,2,,
48121021734,Census Tract,2020,9,5,,
48121021734,Census Tract,2020,10,8,,
48121021734,Census Tract,2020,11,7,,
48121021734,Census Tract,2020,12,16,,
48121021734,Census Tract,2021,1,11,,
48121021734,Census Tract,2021,2,5,,
48121021734,Census Tract,2021,3,4,,
48121021734,Census Tract,2021,4,7,,
48121021734,Census Tract,2021,5,3,,
48121021734,Census Tract,2021,6,5,,
48121021734,Census Tract,2021,7,4,,
48121021734,Census Tract,2021,8,10,,
48121021734,Census Tract,2021,9,19,,
48121021734,Census Tract,2021,10,5,,
48121021734,Census Tract,2021,11,14,,
48121021734,Census Tract,2021,12,10,,
48121021734,Census Tract,2022,1,19,,
48121021734,Census Tract,2022,2,14,,
48121021734,Census Tract,2022,3,11,,
48121021734,Census Tract,2022,4,37,,
48121021734,Census Tract,2022,5,5,,
48121021734,Census Tract,2022,6,25,,
48121021734,Census Tract,2022,7,15,,
48121021734,Census Tract,2022,8,23,,
48121021734,Census Tract,2022,9,28,,
48121021734,Census Tract,2022,10,29,,
48121021734,Census Tract,2022,11,10,,
48121021735,Census Tract,2019,1,11,,
48121021735,Census Tract,2019,2,11,,
48121021735,Census Tract,2019,3,15,,
48121021735,Census Tract,2019,4,16,,
48121021735,Census Tract,2019,5,11,,
48121021735,Census Tract,2019,6,15,,
48121021735,Census Tract,2019,7,16,,
48121021735,Census Tract,2019,8,17,,
48121021735,Census Tract,2019,9,21,,
48121021735,Census Tract,2019,10,20,,
48121021735,Census Tract,2019,11,23,,
48121021735,Census Tract,2019,12,17,,
48121021735,Census Tract,2020,1,19,,
48121021735,Census Tract,2020,2,14,,
48121021735,Census Tract,2020,5,2,,
48121021735,Census Tract,2020,6,2,,
48121021735,Census Tract,2020,8,7,,
48121021735,Census Tract,2020,9,1,,
48121021735,Census Tract,2020,10,9,,
48121021735,Census Tract,2020,11,5,,
48121021735,Census Tract,2020,12,7,,
48121021735,Census Tract,2021,1,11,,
48121021735,Census Tract,2021,2,2,,
48121021735,Census Tract,2021,3,7,,
48121021735,Census Tract,2021,4,2,,
48121021735,Census Tract,2021,5,11,,
48121021735,Census Tract,2021,6,13,,
48121021735,Census Tract,2021,7,10,,
48121021735,Census Tract,2021,8,10,,
48121021735,Census Tract,2021,9,3,,
48121021735,Census Tract,2021,10,9,,
48121021735,Census Tract,2021,11,18,,
48121021735,Census Tract,2021,12,6,,
48121021735,Census Tract,2022,1,11,,
48121021735,Census Tract,2022,2,15,,
48121021735,Census Tract,2022,3,19,,
48121021735,Census Tract,2022,4,32,,
48121021735,Census Tract,2022,5,21,,
48121021735,Census Tract,2022,6,19,,
48121021735,Census Tract,2022,7,18,,
48121021735,Census Tract,2022,8,30,,
48121021735,Census Tract,2022,9,12,,
48121021735,Census Tract,2022,10,14,,
48121021735,Census Tract,2022,11,18,,
48121021736,Census Tract,2019,1,10,,
48121021736,Census Tract,2019,2,8,,
48121021736,Census Tract,2019,3,4,,
48121021736,Census Tract,2019,4,3,,
48121021736,Census Tract,2019,5,3,,
48121021736,Census Tract,2019,6,4,,
48121021736,Census Tract,2019,7,12,,
48121021736,Census Tract,2019,8,6,,
48121021736,Census Tract,2019,9,5,,
48121021736,Census Tract,2019,10,15,,
48121021736,Census Tract,2019,11,7,,
48121021736,Census Tract,2019,12,6,,
48121021736,Census Tract,2020,1,9,,
48121021736,Census Tract,2020,2,10,,
48121021736,Census Tract,2020,3,5,,
48121021736,Census Tract,2020,4,1,,
48121021736,Census Tract,2020,9,2,,
48121021736,Census Tract,2020,12,1,,
48121021736,Census Tract,2021,1,6,,
48121021736,Census Tract,2021,3,6,,
48121021736,Census Tract,2021,5,7,,
48121021736,Census Tract,2021,6,7,,
48121021736,Census Tract,2021,7,7,,
48121021736,Census Tract,2021,9,6,,
48121021736,Census Tract,2021,10,11,,
48121021736,Census Tract,2021,11,13,,
48121021736,Census Tract,2021,12,7,,
48121021736,Census Tract,2022,1,6,,
48121021736,Census Tract,2022,2,14,,
48121021736,Census Tract,2022,3,9,,
48121021736,Census Tract,2022,4,7,,
48121021736,Census Tract,2022,5,10,,
48121021736,Census Tract,2022,6,14,,
48121021736,Census Tract,2022,7,14,,
48121021736,Census Tract,2022,8,12,,
48121021736,Census Tract,2022,9,13,,
48121021736,Census Tract,2022,10,15,,
48121021736,Census Tract,2022,11,8,,
48121021737,Census Tract,2019,1,25,,
48121021737,Census Tract,2019,2,21,,
48121021737,Census Tract,2019,3,18,,
48121021737,Census Tract,2019,4,23,,
48121021737,Census Tract,2019,5,21,,
48121021737,Census Tract,2019,6,23,,
48121021737,Census Tract,2019,7,30,,
48121021737,Census Tract,2019,8,21,,
48121021737,Census Tract,2019,9,24,,
48121021737,Census Tract,2019,10,21,,
48121021737,Census Tract,2019,11,25,,
48121021737,Census Tract,2019,12,29,,
48121021737,Census Tract,2020,1,24,,
48121021737,Census Tract,2020,2,25,,
48121021737,Census Tract,2020,3,20,,
48121021737,Census Tract,2020,5,6,,
48121021737,Census Tract,2020,6,8,,
48121021737,Census Tract,2020,7,8,,
48121021737,Census Tract,2020,8,6,,
48121021737,Census Tract,2020,9,9,,
48121021737,Census Tract,2020,10,9,,
48121021737,Census Tract,2020,11,11,,
48121021737,Census Tract,2020,12,7,,
48121021737,Census Tract,2021,1,14,,
48121021737,Census Tract,2021,2,12,,
48121021737,Census Tract,2021,3,11,,
48121021737,Census Tract,2021,4,4,,
48121021737,Census Tract,2021,5,9,,
48121021737,Census Tract,2021,6,8,,
48121021737,Census Tract,2021,7,13,,
48121021737,Census Tract,2021,8,18,,
48121021737,Census Tract,2021,9,18,,
48121021737,Census Tract,2021,10,14,,
48121021737,Census Tract,2021,11,22,,
48121021737,Census Tract,2021,12,9,,
48121021737,Census Tract,2022,1,11,,
48121021737,Census Tract,2022,2,16,,
48121021737,Census Tract,2022,3,14,,
48121021737,Census Tract,2022,4,12,,
48121021737,Census Tract,2022,5,11,,
48121021737,Census Tract,2022,6,22,,
48121021737,Census Tract,2022,7,26,,
48121021737,Census Tract,2022,8,23,,
48121021737,Census Tract,2022,9,20,,
48121021737,Census Tract,2022,10,29,,
48121021737,Census Tract,2022,11,10,,
48121021738,Census Tract,2019,1,4,,
48121021738,Census Tract,2019,2,7,,
48121021738,Census Tract,2019,4,5,,
48121021738,Census Tract,2019,5,2,,
48121021738,Census Tract,2019,6,3,,
48121021738,Census Tract,2019,8,3,,
48121021738,Census Tract,2019,9,2,,
48121021738,Census Tract,2019,10,5,,
48121021738,Census Tract,2019,11,2,,
48121021738,Census Tract,2019,12,1,,
48121021738,Census Tract,2020,1,4,,
48121021738,Census Tract,2020,2,5,,
48121021738,Census Tract,2020,3,3,,
48121021738,Census Tract,2020,9,1,,
48121021738,Census Tract,2020,11,1,,
48121021738,Census Tract,2020,12,1,,
48121021738,Census Tract,2021,2,1,,
48121021738,Census Tract,2021,3,3,,
48121021738,Census Tract,2021,4,3,,
48121021738,Census Tract,2021,5,2,,
48121021738,Census Tract,2021,6,1,,
48121021738,Census Tract,2021,7,5,,
48121021738,Census Tract,2021,8,7,,
48121021738,Census Tract,2021,9,2,,
48121021738,Census Tract,2021,10,1,,
48121021738,Census Tract,2021,11,4,,
48121021738,Census Tract,2021,12,3,,
48121021738,Census Tract,2022,1,3,,
48121021738,Census Tract,2022,2,8,,
48121021738,Census Tract,2022,3,19,,
48121021738,Census Tract,2022,4,4,,
48121021738,Census Tract,2022,5,8,,
48121021738,Census Tract,2022,6,6,,
48121021738,Census Tract,2022,7,12,,
48121021738,Census Tract,2022,8,6,,
48121021738,Census Tract,2022,9,9,,
48121021738,Census Tract,2022,10,4,,
48121021738,Census Tract,2022,11,4,,
48121021738,Census Tract,,,1,,
48121021739,Census Tract,2019,1,24,,
48121021739,Census Tract,2019,2,15,,
48121021739,Census Tract,2019,3,15,,
48121021739,Census Tract,2019,4,15,,
48121021739,Census Tract,2019,5,20,,
48121021739,Census Tract,2019,6,18,,
48121021739,Census Tract,2019,7,19,,
48121021739,Census Tract,2019,8,23,,
48121021739,Census Tract,2019,9,33,,
48121021739,Census Tract,2019,10,28,,
48121021739,Census Tract,2019,11,25,,
48121021739,Census Tract,2019,12,18,,
48121021739,Census Tract,2020,1,22,,
48121021739,Census Tract,2020,2,35,,
48121021739,Census Tract,2020,3,10,,
48121021739,Census Tract,2020,8,3,,
48121021739,Census Tract,2020,9,6,,
48121021739,Census Tract,2020,10,8,,
48121021739,Census Tract,2020,11,5,,
48121021739,Census Tract,2020,12,14,,
48121021739,Census Tract,2021,1,1,,
48121021739,Census Tract,2021,2,2,,
48121021739,Census Tract,2021,3,4,,
48121021739,Census Tract,2021,4,4,,
48121021739,Census Tract,2021,6,2,,
48121021739,Census Tract,2021,7,8,,
48121021739,Census Tract,2021,8,3,,
48121021739,Census Tract,2021,9,11,,
48121021739,Census Tract,2021,10,9,,
48121021739,Census Tract,2021,11,5,,
48121021739,Census Tract,2021,12,12,,
48121021739,Census Tract,2022,1,2,,
48121021739,Census Tract,2022,2,18,,
48121021739,Census Tract,2022,3,13,,
48121021739,Census Tract,2022,4,12,,
48121021739,Census Tract,2022,5,25,,
48121021739,Census Tract,2022,6,5,,
48121021739,Census Tract,2022,7,17,,
48121021739,Census Tract,2022,8,18,,
48121021739,Census Tract,2022,9,11,,
48121021739,Census Tract,2022,10,14,,
48121021739,Census Tract,2022,11,14,,
48121021740,Census Tract,2019,1,18,,
48121021740,Census Tract,2019,2,13,,
48121021740,Census Tract,2019,3,10,,
48121021740,Census Tract,2019,4,8,,
48121021740,Census Tract,2019,5,10,,
48121021740,Census Tract,2019,6,13,,
48121021740,Census Tract,2019,7,18,,
48121021740,Census Tract,2019,8,19,,
48121021740,Census Tract,2019,9,19,,
48121021740,Census Tract,2019,10,21,,
48121021740,Census Tract,2019,11,13,,
48121021740,Census Tract,2019,12,20,,
48121021740,Census Tract,2020,1,22,,
48121021740,Census Tract,2020,2,24,,
48121021740,Census Tract,2020,3,4,,
48121021740,Census Tract,2020,5,1,,
48121021740,Census Tract,2020,7,2,,
48121021740,Census Tract,2020,8,1,,
48121021740,Census Tract,2020,9,1,,
48121021740,Census Tract,2020,10,4,,
48121021740,Census Tract,2020,11,4,,
48121021740,Census Tract,2020,12,4,,
48121021740,Census Tract,2021,1,6,,
48121021740,Census Tract,2021,2,1,,
48121021740,Census Tract,2021,3,4,,
48121021740,Census Tract,2021,4,2,,
48121021740,Census Tract,2021,6,1,,
48121021740,Census Tract,2021,7,3,,
48121021740,Census Tract,2021,8,4,,
48121021740,Census Tract,2021,10,3,,
48121021740,Census Tract,2021,11,4,,
48121021740,Census Tract,2021,12,7,,
48121021740,Census Tract,2022,1,8,,
48121021740,Census Tract,2022,2,5,,
48121021740,Census Tract,2022,3,4,,
48121021740,Census Tract,2022,4,4,,
48121021740,Census Tract,2022,5,4,,
48121021740,Census Tract,2022,6,5,,
48121021740,Census Tract,2022,7,5,,
48121021740,Census Tract,2022,8,1,,
48121021740,Census Tract,2022,9,3,,
48121021740,Census Tract,2022,10,1,,
48121021740,Census Tract,2022,11,1,,
48121021741,Census Tract,2019,1,1,,
48121021741,Census Tract,2019,3,2,,
48121021741,Census Tract,2019,4,1,,
48121021741,Census Tract,2019,5,2,,
48121021741,Census Tract,2019,8,2,,
48121021741,Census Tract,2019,9,2,,
48121021741,Census Tract,2019,10,2,,
48121021741,Census Tract,2019,11,3,,
48121021741,Census Tract,2019,12,6,,
48121021741,Census Tract,2020,1,2,,
48121021741,Census Tract,2020,2,7,,
48121021741,Census Tract,2020,12,1,,
48121021741,Census Tract,2021,1,1,,
48121021741,Census Tract,2021,3,2,,
48121021741,Census Tract,2021,4,1,,
48121021741,Census Tract,2021,6,1,,
48121021741,Census Tract,2021,8,1,,
48121021741,Census Tract,2021,12,1,,
48121021741,Census Tract,2022,2,1,,
48121021741,Census Tract,2022,3,1,,
48121021741,Census Tract,2022,5,1,,
48121021741,Census Tract,2022,6,2,,
48121021741,Census Tract,2022,7,1,,
48121021741,Census Tract,2022,10,22,,
48121021741,Census Tract,2022,11,15,,
48121021742,Census Tract,2019,1,1,,
48121021742,Census Tract,2019,3,1,,
48121021742,Census Tract,2019,4,2,,
48121021742,Census Tract,2019,6,1,,
48121021742,Census Tract,2019,7,2,,
48121021742,Census Tract,2019,8,2,,
48121021742,Census Tract,2019,10,1,,
48121021742,Census Tract,2019,11,1,,
48121021742,Census Tract,2019,12,1,,
48121021742,Census Tract,2020,1,1,,
48121021742,Census Tract,2020,2,1,,
48121021742,Census Tract,2020,9,1,,
48121021742,Census Tract,2020,12,1,,
48121021742,Census Tract,2021,1,1,,
48121021742,Census Tract,2021,3,1,,
48121021742,Census Tract,2021,4,3,,
48121021742,Census Tract,2021,8,1,,
48121021742,Census Tract,2021,9,1,,
48121021742,Census Tract,2021,12,1,,
48121021742,Census Tract,2022,2,2,,
48121021742,Census Tract,2022,3,1,,
48121021742,Census Tract,2022,5,6,,
48121021742,Census Tract,2022,6,1,,
48121021742,Census Tract,2022,7,1,,
48121021742,Census Tract,2022,8,2,,
48121021743,Census Tract,2019,1,2,,
48121021743,Census Tract,2019,2,4,,
48121021743,Census Tract,2019,3,2,,
48121021743,Census Tract,2019,4,6,,
48121021743,Census Tract,2019,5,5,,
48121021743,Census Tract,2019,6,6,,
48121021743,Census Tract,2019,7,4,,
48121021743,Census Tract,2019,8,2,,
48121021743,Census Tract,2019,9,4,,
48121021743,Census Tract,2019,10,4,,
48121021743,Census Tract,2019,11,3,,
48121021743,Census Tract,2019,12,4,,
48121021743,Census Tract,2020,1,8,,
48121021743,Census Tract,2020,2,4,,
48121021743,Census Tract,2020,3,1,,
48121021743,Census Tract,2020,8,3,,
48121021743,Census Tract,2020,9,5,,
48121021743,Census Tract,2020,10,1,,
48121021743,Census Tract,2020,11,1,,
48121021743,Census Tract,2021,1,7,,
48121021743,Census Tract,2021,2,1,,
48121021743,Census Tract,2021,3,8,,
48121021743,Census Tract,2021,6,3,,
48121021743,Census Tract,2021,7,7,,
48121021743,Census Tract,2021,8,5,,
48121021743,Census Tract,2021,9,5,,
48121021743,Census Tract,2021,10,8,,
48121021743,Census Tract,2021,11,2,,
48121021743,Census Tract,2021,12,3,,
48121021743,Census Tract,2022,1,5,,
48121021743,Census Tract,2022,2,4,,
48121021743,Census Tract,2022,3,2,,
48121021743,Census Tract,2022,4,3,,
48121021743,Census Tract,2022,5,8,,
48121021743,Census Tract,2022,6,5,,
48121021743,Census Tract,2022,7,7,,
48121021743,Census Tract,2022,8,5,,
48121021743,Census Tract,2022,9,8,,
48121021743,Census Tract,2022,10,9,,
48121021743,Census Tract,2022,11,13,,
48121021744,Census Tract,2019,1,1,,
48121021744,Census Tract,2019,2,2,,
48121021744,Census Tract,2019,4,1,,
48121021744,Census Tract,2019,9,2,,
48121021744,Census Tract,2019,10,4,,
48121021744,Census Tract,2019,12,1,,
48121021744,Census Tract,2020,8,1,,
48121021744,Census Tract,2020,11,1,,
48121021744,Census Tract,2021,2,1,,
48121021744,Census Tract,2021,10,3,,
48121021744,Census Tract,2021,11,2,,
48121021744,Census Tract,2021,12,3,,
48121021744,Census Tract,2022,1,6,,
48121021744,Census Tract,2022,2,10,,
48121021744,Census Tract,2022,4,1,,
48121021744,Census Tract,2022,5,1,,
48121021744,Census Tract,2022,6,3,,
48121021744,Census Tract,2022,8,1,,
